account_id,date,category,amount,status,balance_after
AC100711,2026-04-08,DISCRETIONARY_SPEND,0.79,SUCCESS,891.02
AC100711,2026-04-09,ESSENTIAL_SPEND,14.67,SUCCESS,876.35
AC100711,2026-04-11,ESSENTIAL_SPEND,101.8,SUCCESS,774.55
AC100711,2026-04-12,ESSENTIAL_SPEND,53.01,SUCCESS,721.54
AC100711,2026-04-22,DISCRETIONARY_SPEND,36.15,SUCCESS,685.39
AC100711,2026-04-23,DISCRETIONARY_SPEND,64.7,SUCCESS,620.69
AC100711,2026-04-25,ESSENTIAL_SPEND,13.58,SUCCESS,607.11
AC100711,2026-04-27,CASH_WITHDRAWAL,24.31,SUCCESS,582.8
AC100711,2026-04-28,ESSENTIAL_SPEND,53.67,SUCCESS,529.13
AC100711,2026-04-29,ESSENTIAL_SPEND,0.98,SUCCESS,528.15
AC100711,2026-04-30,DISCRETIONARY_SPEND,7.63,SUCCESS,520.52
AC100711,2026-05-01,SALARY_CREDIT,517.9,SUCCESS,1038.42
AC100711,2026-05-05,EMI_DEBIT,135.42,SUCCESS,903.0
AC100711,2026-05-08,ESSENTIAL_SPEND,29.47,SUCCESS,873.53
AC100711,2026-05-12,ESSENTIAL_SPEND,9.01,SUCCESS,864.52
AC100711,2026-05-15,CASH_WITHDRAWAL,55.39,SUCCESS,809.13
AC100711,2026-05-18,DISCRETIONARY_SPEND,91.74,SUCCESS,717.39
AC100711,2026-05-23,DISCRETIONARY_SPEND,13.01,SUCCESS,704.38
AC100711,2026-05-26,ESSENTIAL_SPEND,35.47,SUCCESS,668.91
AC100711,2026-05-27,ESSENTIAL_SPEND,44.48,SUCCESS,624.43
AC100711,2026-05-27,ESSENTIAL_SPEND,119.28,SUCCESS,505.15
AC100711,2026-05-27,DISCRETIONARY_SPEND,4.53,SUCCESS,500.62
AC100711,2026-06-02,ESSENTIAL_SPEND,110.08,SUCCESS,390.54
AC100711,2026-06-04,SALARY_CREDIT,517.9,SUCCESS,908.44
AC100711,2026-06-05,EMI_DEBIT,135.42,SUCCESS,773.02
AC100711,2026-06-06,ESSENTIAL_SPEND,31.55,SUCCESS,741.47
AC100711,2026-06-10,CASH_WITHDRAWAL,68.99,SUCCESS,672.48
AC100711,2026-06-13,DISCRETIONARY_SPEND,50.77,SUCCESS,621.71
AC100711,2026-06-16,DISCRETIONARY_SPEND,18.65,SUCCESS,603.06
AC100711,2026-06-18,ESSENTIAL_SPEND,96.09,SUCCESS,506.97
AC100711,2026-06-21,DISCRETIONARY_SPEND,16.96,SUCCESS,490.01
AC100711,2026-06-24,DISCRETIONARY_SPEND,22.89,SUCCESS,467.12
AC100712,2025-10-03,SALARY_CREDIT,957.65,SUCCESS,2787.63
AC100712,2025-10-04,ESSENTIAL_SPEND,12.25,SUCCESS,2775.38
AC100712,2025-10-04,ESSENTIAL_SPEND,44.61,SUCCESS,2730.77
AC100712,2025-10-05,EMI_DEBIT,221.93,SUCCESS,2508.84
AC100712,2025-10-11,ESSENTIAL_SPEND,145.02,SUCCESS,2363.82
AC100712,2025-10-14,ESSENTIAL_SPEND,66.76,SUCCESS,2297.06
AC100712,2025-10-16,ESSENTIAL_SPEND,26.6,SUCCESS,2270.46
AC100712,2025-10-16,DISCRETIONARY_SPEND,22.53,SUCCESS,2247.93
AC100712,2025-10-18,ESSENTIAL_SPEND,137.61,SUCCESS,2110.32
AC100712,2025-10-24,DISCRETIONARY_SPEND,113.07,SUCCESS,1997.25
AC100712,2025-10-26,DISCRETIONARY_SPEND,80.83,SUCCESS,1916.42
AC100712,2025-10-31,CASH_WITHDRAWAL,71.33,SUCCESS,1845.09
AC100712,2025-11-03,SALARY_CREDIT,957.65,SUCCESS,2802.74
AC100712,2025-11-05,EMI_DEBIT,221.93,SUCCESS,2580.81
AC100712,2025-11-05,ESSENTIAL_SPEND,7.04,SUCCESS,2573.77
AC100712,2025-11-05,ESSENTIAL_SPEND,57.62,SUCCESS,2516.15
AC100712,2025-11-05,DISCRETIONARY_SPEND,7.31,SUCCESS,2508.84
AC100712,2025-11-05,DISCRETIONARY_SPEND,56.03,SUCCESS,2452.81
AC100712,2025-11-06,CASH_WITHDRAWAL,21.68,SUCCESS,2431.13
AC100712,2025-11-08,ESSENTIAL_SPEND,33.45,SUCCESS,2397.68
AC100712,2025-11-11,DISCRETIONARY_SPEND,111.35,SUCCESS,2286.33
AC100712,2025-11-11,DISCRETIONARY_SPEND,41.73,SUCCESS,2244.6
AC100712,2025-11-21,ESSENTIAL_SPEND,43.74,SUCCESS,2200.86
AC100712,2025-11-21,ESSENTIAL_SPEND,182.27,SUCCESS,2018.59
AC100712,2025-11-26,ESSENTIAL_SPEND,108.73,SUCCESS,1909.86
AC100712,2025-12-01,ESSENTIAL_SPEND,99.37,SUCCESS,1810.49
AC100712,2025-12-03,CASH_WITHDRAWAL,26.5,SUCCESS,1783.99
AC100712,2025-12-04,SALARY_CREDIT,957.65,SUCCESS,2741.64
AC100712,2025-12-04,CASH_WITHDRAWAL,37.98,SUCCESS,2703.66
AC100712,2025-12-05,EMI_DEBIT,221.93,SUCCESS,2481.73
AC100712,2025-12-11,DISCRETIONARY_SPEND,41.29,SUCCESS,2440.44
AC100712,2025-12-15,DISCRETIONARY_SPEND,175.13,SUCCESS,2265.31
AC100712,2025-12-20,ESSENTIAL_SPEND,111.66,SUCCESS,2153.65
AC100712,2025-12-22,ESSENTIAL_SPEND,221.83,SUCCESS,1931.82
AC100712,2026-01-04,ESSENTIAL_SPEND,170.86,SUCCESS,1760.96
AC100712,2026-01-05,SALARY_CREDIT,957.65,SUCCESS,2718.61
AC100712,2026-01-05,EMI_DEBIT,221.93,SUCCESS,2496.68
AC100712,2026-01-17,DISCRETIONARY_SPEND,79.1,SUCCESS,2417.58
AC100712,2026-01-17,CASH_WITHDRAWAL,76.27,SUCCESS,2341.31
AC100712,2026-01-22,ESSENTIAL_SPEND,88.18,SUCCESS,2253.13
AC100712,2026-01-22,DISCRETIONARY_SPEND,73.5,SUCCESS,2179.63
AC100712,2026-01-27,ESSENTIAL_SPEND,173.82,SUCCESS,2005.81
AC100712,2026-01-31,DISCRETIONARY_SPEND,63.83,SUCCESS,1941.98
AC100712,2026-01-31,CASH_WITHDRAWAL,25.15,SUCCESS,1916.83
AC100712,2026-02-01,SALARY_CREDIT,957.65,SUCCESS,2874.48
AC100712,2026-02-04,ESSENTIAL_SPEND,112.14,SUCCESS,2762.34
AC100712,2026-02-05,EMI_DEBIT,221.93,SUCCESS,2540.41
AC100712,2026-02-06,ESSENTIAL_SPEND,77.54,SUCCESS,2462.87
AC100712,2026-02-10,DISCRETIONARY_SPEND,79.98,SUCCESS,2382.89
AC100712,2026-02-11,ESSENTIAL_SPEND,5.8,SUCCESS,2377.09
AC100712,2026-02-11,CASH_WITHDRAWAL,67.29,SUCCESS,2309.8
AC100712,2026-02-13,ESSENTIAL_SPEND,7.1,SUCCESS,2302.7
AC100712,2026-02-13,DISCRETIONARY_SPEND,136.45,SUCCESS,2166.25
AC100712,2026-02-16,CASH_WITHDRAWAL,54.3,SUCCESS,2111.95
AC100712,2026-02-23,ESSENTIAL_SPEND,0.38,SUCCESS,2111.57
AC100712,2026-02-24,ESSENTIAL_SPEND,229.9,SUCCESS,1881.67
AC100712,2026-03-03,SALARY_CREDIT,957.65,SUCCESS,2839.32
AC100712,2026-03-05,EMI_DEBIT,221.93,SUCCESS,2617.39
AC100712,2026-03-06,ESSENTIAL_SPEND,4.6,SUCCESS,2612.79
AC100712,2026-03-07,ESSENTIAL_SPEND,110.05,SUCCESS,2502.74
AC100712,2026-03-08,ESSENTIAL_SPEND,51.65,SUCCESS,2451.09
AC100712,2026-03-10,DISCRETIONARY_SPEND,9.65,SUCCESS,2441.44
AC100712,2026-03-13,ESSENTIAL_SPEND,11.16,SUCCESS,2430.28
AC100712,2026-03-15,DISCRETIONARY_SPEND,70.73,SUCCESS,2359.55
AC100712,2026-03-17,ESSENTIAL_SPEND,29.9,SUCCESS,2329.65
AC100712,2026-03-28,DISCRETIONARY_SPEND,75.76,SUCCESS,2253.89
AC100712,2026-03-29,ESSENTIAL_SPEND,225.5,SUCCESS,2028.39
AC100712,2026-03-30,CASH_WITHDRAWAL,64.7,SUCCESS,1963.69
AC100712,2026-03-31,DISCRETIONARY_SPEND,60.29,SUCCESS,1903.4
AC100712,2026-04-02,SALARY_CREDIT,957.65,SUCCESS,2861.05
AC100712,2026-04-02,ESSENTIAL_SPEND,174.53,SUCCESS,2686.52
AC100712,2026-04-03,DISCRETIONARY_SPEND,196.73,SUCCESS,2489.79
AC100712,2026-04-05,EMI_DEBIT,221.93,SUCCESS,2267.86
AC100712,2026-04-08,ESSENTIAL_SPEND,52.42,SUCCESS,2215.44
AC100712,2026-04-16,DISCRETIONARY_SPEND,19.7,SUCCESS,2195.74
AC100712,2026-04-19,CASH_WITHDRAWAL,45.76,SUCCESS,2149.98
AC100712,2026-04-21,ESSENTIAL_SPEND,190.47,SUCCESS,1959.51
AC100712,2026-04-22,ESSENTIAL_SPEND,15.45,SUCCESS,1944.06
AC100712,2026-05-01,SALARY_CREDIT,957.65,SUCCESS,2901.71
AC100712,2026-05-03,ESSENTIAL_SPEND,1.74,SUCCESS,2899.97
AC100712,2026-05-04,ESSENTIAL_SPEND,33.54,SUCCESS,2866.43
AC100712,2026-05-05,EMI_DEBIT,221.93,SUCCESS,2644.5
AC100712,2026-05-07,ESSENTIAL_SPEND,40.5,SUCCESS,2604.0
AC100712,2026-05-09,DISCRETIONARY_SPEND,29.03,SUCCESS,2574.97
AC100712,2026-05-12,ESSENTIAL_SPEND,57.22,SUCCESS,2517.75
AC100712,2026-05-12,DISCRETIONARY_SPEND,100.28,SUCCESS,2417.47
AC100712,2026-05-14,ESSENTIAL_SPEND,67.79,SUCCESS,2349.68
AC100712,2026-05-16,DISCRETIONARY_SPEND,63.16,SUCCESS,2286.52
AC100712,2026-05-23,CASH_WITHDRAWAL,35.0,SUCCESS,2251.52
AC100712,2026-05-25,ESSENTIAL_SPEND,232.06,SUCCESS,2019.46
AC100712,2026-05-31,DISCRETIONARY_SPEND,23.96,SUCCESS,1995.5
AC100712,2026-06-03,SALARY_CREDIT,957.65,SUCCESS,2953.15
AC100712,2026-06-04,ESSENTIAL_SPEND,31.72,SUCCESS,2921.43
AC100712,2026-06-05,EMI_DEBIT,221.93,SUCCESS,2699.5
AC100712,2026-06-05,ESSENTIAL_SPEND,80.92,SUCCESS,2618.58
AC100712,2026-06-06,CASH_WITHDRAWAL,35.91,SUCCESS,2582.67
AC100712,2026-06-10,DISCRETIONARY_SPEND,26.41,SUCCESS,2556.26
AC100712,2026-06-16,ESSENTIAL_SPEND,112.15,SUCCESS,2444.11
AC100712,2026-06-24,ESSENTIAL_SPEND,60.96,SUCCESS,2383.15
AC100712,2026-06-25,DISCRETIONARY_SPEND,11.65,SUCCESS,2371.5
AC100712,2026-06-25,CASH_WITHDRAWAL,26.12,SUCCESS,2345.38
AC100712,2026-06-29,ESSENTIAL_SPEND,114.54,SUCCESS,2230.84
AC100712,2026-06-29,ESSENTIAL_SPEND,32.58,SUCCESS,2198.26
AC100712,2026-06-29,DISCRETIONARY_SPEND,81.44,SUCCESS,2116.82
AC100712,2026-06-30,DISCRETIONARY_SPEND,96.93,SUCCESS,2019.89
AC100713,2025-10-03,SALARY_CREDIT,835.17,SUCCESS,1944.76
AC100713,2025-10-03,CASH_WITHDRAWAL,20.52,SUCCESS,1924.24
AC100713,2025-10-05,EMI_DEBIT,170.07,SUCCESS,1754.17
AC100713,2025-10-12,ESSENTIAL_SPEND,102.1,SUCCESS,1652.07
AC100713,2025-10-14,ESSENTIAL_SPEND,147.04,SUCCESS,1505.03
AC100713,2025-10-18,ESSENTIAL_SPEND,15.61,SUCCESS,1489.42
AC100713,2025-10-20,ESSENTIAL_SPEND,30.92,SUCCESS,1458.5
AC100713,2025-10-22,ESSENTIAL_SPEND,15.46,SUCCESS,1443.04
AC100713,2025-10-22,ESSENTIAL_SPEND,43.81,SUCCESS,1399.23
AC100713,2025-10-25,DISCRETIONARY_SPEND,96.21,SUCCESS,1303.02
AC100713,2025-10-28,DISCRETIONARY_SPEND,95.49,SUCCESS,1207.53
AC100713,2025-10-28,CASH_WITHDRAWAL,20.73,SUCCESS,1186.8
AC100713,2025-10-29,DISCRETIONARY_SPEND,1.22,SUCCESS,1185.58
AC100713,2025-11-05,SALARY_CREDIT,835.17,SUCCESS,2020.75
AC100713,2025-11-05,EMI_DEBIT,170.07,SUCCESS,1850.68
AC100713,2025-11-06,ESSENTIAL_SPEND,224.76,SUCCESS,1625.92
AC100713,2025-11-07,ESSENTIAL_SPEND,56.75,SUCCESS,1569.17
AC100713,2025-11-09,DISCRETIONARY_SPEND,80.27,SUCCESS,1488.9
AC100713,2025-11-15,ESSENTIAL_SPEND,27.55,SUCCESS,1461.35
AC100713,2025-11-18,CASH_WITHDRAWAL,75.91,SUCCESS,1385.44
AC100713,2025-11-20,DISCRETIONARY_SPEND,112.65,SUCCESS,1272.79
AC100713,2025-11-28,ESSENTIAL_SPEND,45.88,SUCCESS,1226.91
AC100713,2025-12-04,SALARY_CREDIT,835.17,SUCCESS,2062.08
AC100713,2025-12-05,EMI_DEBIT,170.07,SUCCESS,1892.01
AC100713,2025-12-06,CASH_WITHDRAWAL,42.04,SUCCESS,1849.97
AC100713,2025-12-08,DISCRETIONARY_SPEND,89.38,SUCCESS,1760.59
AC100713,2025-12-10,DISCRETIONARY_SPEND,49.52,SUCCESS,1711.07
AC100713,2025-12-11,CASH_WITHDRAWAL,28.25,SUCCESS,1682.82
AC100713,2025-12-12,ESSENTIAL_SPEND,45.3,SUCCESS,1637.52
AC100713,2025-12-18,ESSENTIAL_SPEND,196.51,SUCCESS,1441.01
AC100713,2025-12-21,ESSENTIAL_SPEND,96.07,SUCCESS,1344.94
AC100713,2025-12-22,ESSENTIAL_SPEND,14.81,SUCCESS,1330.13
AC100713,2025-12-24,ESSENTIAL_SPEND,2.26,SUCCESS,1327.87
AC100713,2025-12-28,DISCRETIONARY_SPEND,54.02,SUCCESS,1273.85
AC100713,2026-01-01,ESSENTIAL_SPEND,2.0,SUCCESS,1271.85
AC100713,2026-01-03,SALARY_CREDIT,835.17,SUCCESS,2107.02
AC100713,2026-01-05,EMI_DEBIT,170.07,SUCCESS,1936.95
AC100713,2026-01-05,ESSENTIAL_SPEND,20.2,SUCCESS,1916.75
AC100713,2026-01-09,DISCRETIONARY_SPEND,90.83,SUCCESS,1825.92
AC100713,2026-01-11,ESSENTIAL_SPEND,41.62,SUCCESS,1784.3
AC100713,2026-01-18,ESSENTIAL_SPEND,99.92,SUCCESS,1684.38
AC100713,2026-01-20,ESSENTIAL_SPEND,168.01,SUCCESS,1516.37
AC100713,2026-01-20,ESSENTIAL_SPEND,23.2,SUCCESS,1493.17
AC100713,2026-01-20,CASH_WITHDRAWAL,22.56,SUCCESS,1470.61
AC100713,2026-01-29,DISCRETIONARY_SPEND,102.09,SUCCESS,1368.52
AC100713,2026-02-01,CASH_WITHDRAWAL,35.26,SUCCESS,1333.26
AC100713,2026-02-02,SALARY_CREDIT,835.17,SUCCESS,2168.43
AC100713,2026-02-05,EMI_DEBIT,170.07,SUCCESS,1998.36
AC100713,2026-02-10,ESSENTIAL_SPEND,218.28,SUCCESS,1780.08
AC100713,2026-02-11,DISCRETIONARY_SPEND,74.96,SUCCESS,1705.12
AC100713,2026-02-12,ESSENTIAL_SPEND,14.88,SUCCESS,1690.24
AC100713,2026-02-14,ESSENTIAL_SPEND,47.13,SUCCESS,1643.11
AC100713,2026-02-17,ESSENTIAL_SPEND,74.65,SUCCESS,1568.46
AC100713,2026-02-25,DISCRETIONARY_SPEND,117.97,SUCCESS,1450.49
AC100713,2026-02-26,CASH_WITHDRAWAL,68.1,SUCCESS,1382.39
AC100713,2026-03-01,DISCRETIONARY_SPEND,104.58,SUCCESS,1277.81
AC100713,2026-03-04,SALARY_CREDIT,835.17,SUCCESS,2112.98
AC100713,2026-03-04,ESSENTIAL_SPEND,246.99,SUCCESS,1865.99
AC100713,2026-03-05,EMI_DEBIT,170.07,SUCCESS,1695.92
AC100713,2026-03-05,DISCRETIONARY_SPEND,10.61,SUCCESS,1685.31
AC100713,2026-03-07,DISCRETIONARY_SPEND,41.78,SUCCESS,1643.53
AC100713,2026-03-08,CASH_WITHDRAWAL,58.61,SUCCESS,1584.92
AC100713,2026-03-12,ESSENTIAL_SPEND,15.07,SUCCESS,1569.85
AC100713,2026-03-16,CASH_WITHDRAWAL,35.79,SUCCESS,1534.06
AC100713,2026-03-17,DISCRETIONARY_SPEND,35.96,SUCCESS,1498.1
AC100713,2026-03-23,ESSENTIAL_SPEND,36.1,SUCCESS,1462.0
AC100713,2026-03-23,ESSENTIAL_SPEND,56.79,SUCCESS,1405.21
AC100713,2026-04-02,ESSENTIAL_SPEND,170.14,SUCCESS,1235.07
AC100713,2026-04-04,SALARY_CREDIT,835.17,SUCCESS,2070.24
AC100713,2026-04-04,DISCRETIONARY_SPEND,98.42,SUCCESS,1971.82
AC100713,2026-04-04,CASH_WITHDRAWAL,47.4,SUCCESS,1924.42
AC100713,2026-04-05,EMI_DEBIT,170.07,SUCCESS,1754.35
AC100713,2026-04-16,DISCRETIONARY_SPEND,30.36,SUCCESS,1723.99
AC100713,2026-04-23,ESSENTIAL_SPEND,0.53,SUCCESS,1723.46
AC100713,2026-04-28,CASH_WITHDRAWAL,45.89,SUCCESS,1677.57
AC100713,2026-04-29,ESSENTIAL_SPEND,184.28,SUCCESS,1493.29
AC100713,2026-04-30,DISCRETIONARY_SPEND,64.14,SUCCESS,1429.15
AC100713,2026-05-01,SALARY_CREDIT,835.17,SUCCESS,2264.32
AC100713,2026-05-01,ESSENTIAL_SPEND,6.25,SUCCESS,2258.07
AC100713,2026-05-05,EMI_DEBIT,170.07,SUCCESS,2088.0
AC100713,2026-05-08,DISCRETIONARY_SPEND,44.38,SUCCESS,2043.62
AC100713,2026-05-11,ESSENTIAL_SPEND,45.95,SUCCESS,1997.67
AC100713,2026-05-12,DISCRETIONARY_SPEND,148.54,SUCCESS,1849.13
AC100713,2026-05-16,ESSENTIAL_SPEND,29.52,SUCCESS,1819.61
AC100713,2026-05-18,ESSENTIAL_SPEND,53.24,SUCCESS,1766.37
AC100713,2026-05-23,ESSENTIAL_SPEND,204.9,SUCCESS,1561.47
AC100713,2026-05-24,CASH_WITHDRAWAL,30.47,SUCCESS,1531.0
AC100713,2026-05-30,ESSENTIAL_SPEND,15.08,SUCCESS,1515.92
AC100713,2026-06-01,SALARY_CREDIT,835.17,SUCCESS,2351.09
AC100713,2026-06-02,ESSENTIAL_SPEND,14.39,SUCCESS,2336.7
AC100713,2026-06-03,ESSENTIAL_SPEND,1.99,SUCCESS,2334.71
AC100713,2026-06-05,EMI_DEBIT,170.07,SUCCESS,2164.64
AC100713,2026-06-05,ESSENTIAL_SPEND,289.25,SUCCESS,1875.39
AC100713,2026-06-07,ESSENTIAL_SPEND,40.27,SUCCESS,1835.12
AC100713,2026-06-07,DISCRETIONARY_SPEND,57.56,SUCCESS,1777.56
AC100713,2026-06-09,CASH_WITHDRAWAL,44.02,SUCCESS,1733.54
AC100713,2026-06-13,DISCRETIONARY_SPEND,115.18,SUCCESS,1618.36
AC100713,2026-06-16,CASH_WITHDRAWAL,45.9,SUCCESS,1572.46
AC100713,2026-06-17,ESSENTIAL_SPEND,9.04,SUCCESS,1563.42
AC100713,2026-06-22,DISCRETIONARY_SPEND,20.19,SUCCESS,1543.23
AC100714,2025-10-01,SALARY_CREDIT,344.66,SUCCESS,724.91
AC100714,2025-10-05,EMI_DEBIT,84.96,SUCCESS,639.95
AC100714,2025-10-06,ESSENTIAL_SPEND,14.45,SUCCESS,625.5
AC100714,2025-10-06,ESSENTIAL_SPEND,14.55,SUCCESS,610.95
AC100714,2025-10-10,DISCRETIONARY_SPEND,24.69,SUCCESS,586.26
AC100714,2025-10-11,CASH_WITHDRAWAL,37.25,SUCCESS,549.01
AC100714,2025-10-16,ESSENTIAL_SPEND,37.22,SUCCESS,511.79
AC100714,2025-10-16,DISCRETIONARY_SPEND,37.7,SUCCESS,474.09
AC100714,2025-10-17,DISCRETIONARY_SPEND,10.67,SUCCESS,463.42
AC100714,2025-10-18,ESSENTIAL_SPEND,18.75,SUCCESS,444.67
AC100714,2025-10-19,ESSENTIAL_SPEND,18.48,SUCCESS,426.19
AC100714,2025-10-28,ESSENTIAL_SPEND,53.71,SUCCESS,372.48
AC100714,2025-11-01,SALARY_CREDIT,344.66,SUCCESS,717.14
AC100714,2025-11-03,DISCRETIONARY_SPEND,51.18,SUCCESS,665.96
AC100714,2025-11-03,DISCRETIONARY_SPEND,0.79,SUCCESS,665.17
AC100714,2025-11-05,EMI_DEBIT,84.96,SUCCESS,580.21
AC100714,2025-11-05,ESSENTIAL_SPEND,45.4,SUCCESS,534.81
AC100714,2025-11-05,ESSENTIAL_SPEND,2.99,SUCCESS,531.82
AC100714,2025-11-15,DISCRETIONARY_SPEND,4.94,SUCCESS,526.88
AC100714,2025-11-19,ESSENTIAL_SPEND,75.95,SUCCESS,450.93
AC100714,2025-11-19,CASH_WITHDRAWAL,68.12,SUCCESS,382.81
AC100714,2025-11-20,DISCRETIONARY_SPEND,16.16,SUCCESS,366.65
AC100714,2025-11-26,CASH_WITHDRAWAL,65.75,SUCCESS,300.9
AC100714,2025-11-27,ESSENTIAL_SPEND,32.83,SUCCESS,268.07
AC100714,2025-12-01,DISCRETIONARY_SPEND,24.36,SUCCESS,243.71
AC100714,2025-12-04,SALARY_CREDIT,344.66,SUCCESS,588.37
AC100714,2025-12-05,EMI_DEBIT,84.96,SUCCESS,503.41
AC100714,2025-12-05,CASH_WITHDRAWAL,62.52,SUCCESS,440.89
AC100714,2025-12-08,ESSENTIAL_SPEND,4.93,SUCCESS,435.96
AC100714,2025-12-13,ESSENTIAL_SPEND,41.04,SUCCESS,394.92
AC100714,2025-12-15,DISCRETIONARY_SPEND,46.32,SUCCESS,348.6
AC100714,2025-12-19,DISCRETIONARY_SPEND,2.39,SUCCESS,346.21
AC100714,2025-12-31,ESSENTIAL_SPEND,111.19,SUCCESS,235.02
AC100714,2026-01-01,SALARY_CREDIT,344.66,SUCCESS,579.68
AC100714,2026-01-05,EMI_DEBIT,84.96,SUCCESS,494.72
AC100714,2026-01-09,ESSENTIAL_SPEND,72.55,SUCCESS,422.17
AC100714,2026-01-15,DISCRETIONARY_SPEND,3.67,SUCCESS,418.5
AC100714,2026-01-16,CASH_WITHDRAWAL,55.74,SUCCESS,362.76
AC100714,2026-01-18,ESSENTIAL_SPEND,0.21,SUCCESS,362.55
AC100714,2026-01-23,CASH_WITHDRAWAL,25.65,SUCCESS,336.9
AC100714,2026-01-24,ESSENTIAL_SPEND,77.85,SUCCESS,259.05
AC100714,2026-01-25,DISCRETIONARY_SPEND,68.56,SUCCESS,190.49
AC100714,2026-01-29,ESSENTIAL_SPEND,6.56,SUCCESS,183.93
AC100714,2026-01-31,DISCRETIONARY_SPEND,0.84,SUCCESS,183.09
AC100714,2026-02-02,SALARY_CREDIT,344.66,SUCCESS,527.75
AC100714,2026-02-03,ESSENTIAL_SPEND,23.59,SUCCESS,504.16
AC100714,2026-02-05,EMI_DEBIT,84.96,SUCCESS,419.2
AC100714,2026-02-05,ESSENTIAL_SPEND,22.65,SUCCESS,396.55
AC100714,2026-02-05,DISCRETIONARY_SPEND,52.22,SUCCESS,344.33
AC100714,2026-02-08,ESSENTIAL_SPEND,84.5,SUCCESS,259.83
AC100714,2026-02-09,CASH_WITHDRAWAL,68.28,SUCCESS,191.55
AC100714,2026-02-14,DISCRETIONARY_SPEND,5.54,SUCCESS,186.01
AC100714,2026-02-15,DISCRETIONARY_SPEND,13.76,SUCCESS,172.25
AC100714,2026-02-16,ESSENTIAL_SPEND,10.32,SUCCESS,161.93
AC100714,2026-02-16,CASH_WITHDRAWAL,77.15,SUCCESS,84.78
AC100714,2026-02-17,ESSENTIAL_SPEND,2.3,SUCCESS,82.48
AC100714,2026-02-23,DISCRETIONARY_SPEND,1.55,SUCCESS,80.93
AC100714,2026-02-24,ESSENTIAL_SPEND,13.81,SUCCESS,67.12
AC100714,2026-03-02,ESSENTIAL_SPEND,4.94,SUCCESS,62.18
AC100714,2026-03-03,SALARY_CREDIT,344.66,SUCCESS,406.84
AC100714,2026-03-05,EMI_DEBIT,84.96,SUCCESS,321.88
AC100714,2026-03-06,ESSENTIAL_SPEND,5.83,SUCCESS,316.05
AC100714,2026-03-17,ESSENTIAL_SPEND,85.06,SUCCESS,230.99
AC100714,2026-03-17,DISCRETIONARY_SPEND,1.13,SUCCESS,229.86
AC100714,2026-03-17,CASH_WITHDRAWAL,33.33,SUCCESS,196.53
AC100714,2026-03-18,DISCRETIONARY_SPEND,7.82,SUCCESS,188.71
AC100714,2026-03-20,DISCRETIONARY_SPEND,51.43,SUCCESS,137.28
AC100714,2026-03-20,DISCRETIONARY_SPEND,12.69,SUCCESS,124.59
AC100714,2026-03-23,ESSENTIAL_SPEND,57.47,SUCCESS,67.12
AC100714,2026-03-25,ESSENTIAL_SPEND,3.86,SUCCESS,63.26
AC100714,2026-04-01,ESSENTIAL_SPEND,81.13,SUCCESS,-17.87
AC100714,2026-04-02,SALARY_CREDIT,344.66,SUCCESS,326.79
AC100714,2026-04-05,EMI_DEBIT,84.96,SUCCESS,241.83
AC100714,2026-04-08,CASH_WITHDRAWAL,37.61,SUCCESS,204.22
AC100714,2026-04-14,DISCRETIONARY_SPEND,45.23,SUCCESS,158.99
AC100714,2026-04-18,ESSENTIAL_SPEND,25.31,SUCCESS,133.68
AC100714,2026-04-23,ESSENTIAL_SPEND,50.72,SUCCESS,82.96
AC100714,2026-04-27,DISCRETIONARY_SPEND,27.84,SUCCESS,55.12
AC100714,2026-04-30,CASH_WITHDRAWAL,67.8,SUCCESS,-12.68
AC100714,2026-05-03,ESSENTIAL_SPEND,7.1,SUCCESS,-19.78
AC100714,2026-05-05,SALARY_CREDIT,344.66,SUCCESS,324.88
AC100714,2026-05-05,EMI_DEBIT,84.96,SUCCESS,239.92
AC100714,2026-05-05,CASH_WITHDRAWAL,51.58,SUCCESS,188.34
AC100714,2026-05-09,DISCRETIONARY_SPEND,25.44,SUCCESS,162.9
AC100714,2026-05-09,DISCRETIONARY_SPEND,17.7,SUCCESS,145.2
AC100714,2026-05-14,CASH_WITHDRAWAL,28.37,SUCCESS,116.83
AC100714,2026-05-19,DISCRETIONARY_SPEND,2.97,SUCCESS,113.86
AC100714,2026-05-22,DISCRETIONARY_SPEND,26.96,SUCCESS,86.9
AC100714,2026-05-28,ESSENTIAL_SPEND,135.32,SUCCESS,-48.42
AC100714,2026-05-29,ESSENTIAL_SPEND,14.74,SUCCESS,-63.16
AC100714,2026-06-02,SALARY_CREDIT,344.66,SUCCESS,281.5
AC100714,2026-06-02,ESSENTIAL_SPEND,111.46,SUCCESS,170.04
AC100714,2026-06-05,EMI_DEBIT,84.96,SUCCESS,85.08
AC100714,2026-06-06,ESSENTIAL_SPEND,8.94,SUCCESS,76.14
AC100714,2026-06-06,ESSENTIAL_SPEND,1.27,SUCCESS,74.87
AC100714,2026-06-09,CASH_WITHDRAWAL,22.79,SUCCESS,52.08
AC100714,2026-06-11,DISCRETIONARY_SPEND,53.64,SUCCESS,-1.56
AC100714,2026-06-18,DISCRETIONARY_SPEND,19.09,SUCCESS,-20.65
AC100714,2026-06-25,ESSENTIAL_SPEND,35.49,SUCCESS,-56.14
AC100714,2026-06-30,DISCRETIONARY_SPEND,0.34,SUCCESS,-56.48
AC100715,2025-10-01,SALARY_CREDIT,490.1,SUCCESS,955.23
